"index","batch_size","dropout_rate","epochs","loss","model__activation","optimizer","optimizer__learning_rate","result"
"308","16","0.4","10","categorical_crossentropy","sigmoid","Adam","0.0001","0.8859999775886536"
"309","16","0.4","10","categorical_crossentropy","sigmoid","Adam","0.001","0.8579999804496765"
"310","16","0.4","10","categorical_crossentropy","sigmoid","Adam","0.01","0.7900000214576721"
"311","16","0.4","10","categorical_crossentropy","sigmoid","Adam","0.1","0.49399998784065247"
"312","16","0.4","10","categorical_crossentropy","sigmoid","Adamax","0.0001","0.7670000195503235"
"313","16","0.4","10","categorical_crossentropy","sigmoid","Adamax","0.001","0.8799999952316284"
"314","16","0.4","10","categorical_crossentropy","sigmoid","Adamax","0.01","0.8610000014305115"
"315","16","0.4","10","categorical_crossentropy","sigmoid","Adamax","0.1","0.6890000104904175"
"316","16","0.4","10","categorical_crossentropy","sigmoid","Nadam","0.0001","0.875"
"317","16","0.4","10","categorical_crossentropy","sigmoid","Nadam","0.001","0.8560000061988831"
"318","16","0.4","10","categorical_crossentropy","sigmoid","Nadam","0.01","0.8050000071525574"
"319","16","0.4","10","categorical_crossentropy","sigmoid","Nadam","0.1","0.49399998784065247"
"320","16","0.4","15","binary_crossentropy","softmax","Adadelta","0.0001","0.49300000071525574"
"321","16","0.4","15","binary_crossentropy","softmax","Adadelta","0.001","0.5260000228881836"
"322","16","0.4","15","binary_crossentropy","softmax","Adadelta","0.01","0.5099999904632568"
"323","16","0.4","15","binary_crossentropy","softmax","Adadelta","0.1","0.8669999837875366"
"324","16","0.4","15","binary_crossentropy","softmax","Adam","0.0001","0.8830000162124634"
"325","16","0.4","15","binary_crossentropy","softmax","Adam","0.001","0.8510000109672546"
"326","16","0.4","15","binary_crossentropy","softmax","Adam","0.01","0.7789999842643738"
"327","16","0.4","15","binary_crossentropy","softmax","Adam","0.1","0.49000000953674316"
"328","16","0.4","15","binary_crossentropy","softmax","Adamax","0.0001","0.7950000166893005"
"329","16","0.4","15","binary_crossentropy","softmax","Adamax","0.001","0.8790000081062317"
"330","16","0.4","15","binary_crossentropy","softmax","Adamax","0.01","0.8569999933242798"
"331","16","0.4","15","binary_crossentropy","softmax","Adamax","0.1","0.7480000257492065"
"332","16","0.4","15","binary_crossentropy","softmax","Nadam","0.0001","0.8899999856948853"
"333","16","0.4","15","binary_crossentropy","softmax","Nadam","0.001","0.8659999966621399"
"334","16","0.4","15","binary_crossentropy","softmax","Nadam","0.01","0.7549999952316284"
"335","16","0.4","15","binary_crossentropy","softmax","Nadam","0.1","0.5059999823570251"
"336","16","0.4","15","binary_crossentropy","sigmoid","Adadelta","0.0001","0.5220000147819519"
"337","16","0.4","15","binary_crossentropy","sigmoid","Adadelta","0.001","0.5230000019073486"
"338","16","0.4","15","binary_crossentropy","sigmoid","Adadelta","0.01","0.5009999871253967"
"339","16","0.4","15","binary_crossentropy","sigmoid","Adadelta","0.1","0.8550000190734863"
"340","16","0.4","15","binary_crossentropy","sigmoid","Adam","0.0001","0.8840000033378601"
"341","16","0.4","15","binary_crossentropy","sigmoid","Adam","0.001","0.8489999771118164"
"342","16","0.4","15","binary_crossentropy","sigmoid","Adam","0.01","0.8040000200271606"
"343","16","0.4","15","binary_crossentropy","sigmoid","Adam","0.1","0.49399998784065247"
"344","16","0.4","15","binary_crossentropy","sigmoid","Adamax","0.0001","0.7839999794960022"
"345","16","0.4","15","binary_crossentropy","sigmoid","Adamax","0.001","0.8579999804496765"
"346","16","0.4","15","binary_crossentropy","sigmoid","Adamax","0.01","0.8539999723434448"
"347","16","0.4","15","binary_crossentropy","sigmoid","Adamax","0.1","0.7269999980926514"
"348","16","0.4","15","binary_crossentropy","sigmoid","Nadam","0.0001","0.8849999904632568"
"349","16","0.4","15","binary_crossentropy","sigmoid","Nadam","0.001","0.8579999804496765"
"350","16","0.4","15","binary_crossentropy","sigmoid","Nadam","0.01","0.8399999737739563"
"351","16","0.4","15","binary_crossentropy","sigmoid","Nadam","0.1","0.49000000953674316"
"352","16","0.4","15","categorical_crossentropy","softmax","Adadelta","0.0001","0.503000020980835"
"353","16","0.4","15","categorical_crossentropy","softmax","Adadelta","0.001","0.4970000088214874"
"354","16","0.4","15","categorical_crossentropy","softmax","Adadelta","0.01","0.5789999961853027"
"355","16","0.4","15","categorical_crossentropy","softmax","Adadelta","0.1","0.8849999904632568"
"356","16","0.4","15","categorical_crossentropy","softmax","Adam","0.0001","0.8859999775886536"
"357","16","0.4","15","categorical_crossentropy","softmax","Adam","0.001","0.8479999899864197"
"358","16","0.4","15","categorical_crossentropy","softmax","Adam","0.01","0.7720000147819519"
"359","16","0.4","15","categorical_crossentropy","softmax","Adam","0.1","0.5"
"360","16","0.4","15","categorical_crossentropy","softmax","Adamax","0.0001","0.7860000133514404"
"361","16","0.4","15","categorical_crossentropy","softmax","Adamax","0.001","0.875"
"362","16","0.4","15","categorical_crossentropy","softmax","Adamax","0.01","0.8560000061988831"
"363","16","0.4","15","categorical_crossentropy","softmax","Adamax","0.1","0.5989999771118164"
"364","16","0.4","15","categorical_crossentropy","softmax","Nadam","0.0001","0.8899999856948853"
"365","16","0.4","15","categorical_crossentropy","softmax","Nadam","0.001","0.8619999885559082"
"366","16","0.4","15","categorical_crossentropy","softmax","Nadam","0.01","0.7829999923706055"
"367","16","0.4","15","categorical_crossentropy","softmax","Nadam","0.1","0.49000000953674316"
"368","16","0.4","15","categorical_crossentropy","sigmoid","Adadelta","0.0001","0.5019999742507935"
"369","16","0.4","15","categorical_crossentropy","sigmoid","Adadelta","0.001","0.5360000133514404"
"370","16","0.4","15","categorical_crossentropy","sigmoid","Adadelta","0.01","0.609000027179718"
"371","16","0.4","15","categorical_crossentropy","sigmoid","Adadelta","0.1","0.8920000195503235"
"372","16","0.4","15","categorical_crossentropy","sigmoid","Adam","0.0001","0.8859999775886536"
"373","16","0.4","15","categorical_crossentropy","sigmoid","Adam","0.001","0.859000027179718"
"374","16","0.4","15","categorical_crossentropy","sigmoid","Adam","0.01","0.5929999947547913"
"375","16","0.4","15","categorical_crossentropy","sigmoid","Adam","0.1","0.5"
"376","16","0.4","15","categorical_crossentropy","sigmoid","Adamax","0.0001","0.7919999957084656"
"377","16","0.4","15","categorical_crossentropy","sigmoid","Adamax","0.001","0.875"
"378","16","0.4","15","categorical_crossentropy","sigmoid","Adamax","0.01","0.8700000047683716"
"379","16","0.4","15","categorical_crossentropy","sigmoid","Adamax","0.1","0.6460000276565552"
"380","16","0.4","15","categorical_crossentropy","sigmoid","Nadam","0.0001","0.8939999938011169"
"381","16","0.4","15","categorical_crossentropy","sigmoid","Nadam","0.001","0.8529999852180481"
"382","16","0.4","15","categorical_crossentropy","sigmoid","Nadam","0.01","0.6480000019073486"
"383","16","0.4","15","categorical_crossentropy","sigmoid","Nadam","0.1","0.5059999823570251"
"384","16","0.5","10","binary_crossentropy","softmax","Adadelta","0.0001","0.46000000834465027"
"385","16","0.5","10","binary_crossentropy","softmax","Adadelta","0.001","0.531000018119812"
"386","16","0.5","10","binary_crossentropy","softmax","Adadelta","0.01","0.5049999952316284"
"387","16","0.5","10","binary_crossentropy","softmax","Adadelta","0.1","0.8050000071525574"
"388","16","0.5","10","binary_crossentropy","softmax","Adam","0.0001","0.8709999918937683"
"389","16","0.5","10","binary_crossentropy","softmax","Adam","0.001","0.8659999966621399"
"390","16","0.5","10","binary_crossentropy","softmax","Adam","0.01","0.7879999876022339"
"391","16","0.5","10","binary_crossentropy","softmax","Adam","0.1","0.5040000081062317"
"392","16","0.5","10","binary_crossentropy","softmax","Adamax","0.0001","0.6899999976158142"
"393","16","0.5","10","binary_crossentropy","softmax","Adamax","0.001","0.8899999856948853"
"394","16","0.5","10","binary_crossentropy","softmax","Adamax","0.01","0.8519999980926514"
"395","16","0.5","10","binary_crossentropy","softmax","Adamax","0.1","0.6140000224113464"
"396","16","0.5","10","binary_crossentropy","softmax","Nadam","0.0001","0.8759999871253967"
"397","16","0.5","10","binary_crossentropy","softmax","Nadam","0.001","0.8659999966621399"
"398","16","0.5","10","binary_crossentropy","softmax","Nadam","0.01","0.8379999995231628"
"399","16","0.5","10","binary_crossentropy","softmax","Nadam","0.1","0.49000000953674316"
"400","16","0.5","10","binary_crossentropy","sigmoid","Adadelta","0.0001","0.4909999966621399"
"401","16","0.5","10","binary_crossentropy","sigmoid","Adadelta","0.001","0.5400000214576721"
"402","16","0.5","10","binary_crossentropy","sigmoid","Adadelta","0.01","0.5019999742507935"
"403","16","0.5","10","binary_crossentropy","sigmoid","Adadelta","0.1","0.800000011920929"
"404","16","0.5","10","binary_crossentropy","sigmoid","Adam","0.0001","0.8650000095367432"
"405","16","0.5","10","binary_crossentropy","sigmoid","Adam","0.001","0.8610000014305115"
"406","16","0.5","10","binary_crossentropy","sigmoid","Adam","0.01","0.8019999861717224"
"407","16","0.5","10","binary_crossentropy","sigmoid","Adam","0.1","0.5"
"408","16","0.5","10","binary_crossentropy","sigmoid","Adamax","0.0001","0.6990000009536743"
"409","16","0.5","10","binary_crossentropy","sigmoid","Adamax","0.001","0.8759999871253967"
"410","16","0.5","10","binary_crossentropy","sigmoid","Adamax","0.01","0.8539999723434448"
"411","16","0.5","10","binary_crossentropy","sigmoid","Adamax","0.1","0.6859999895095825"
"412","16","0.5","10","binary_crossentropy","sigmoid","Nadam","0.0001","0.8709999918937683"
"413","16","0.5","10","binary_crossentropy","sigmoid","Nadam","0.001","0.8669999837875366"
"414","16","0.5","10","binary_crossentropy","sigmoid","Nadam","0.01","0.8009999990463257"
"415","16","0.5","10","binary_crossentropy","sigmoid","Nadam","0.1","0.5"
"416","16","0.5","10","categorical_crossentropy","softmax","Adadelta","0.0001","0.5189999938011169"
"417","16","0.5","10","categorical_crossentropy","softmax","Adadelta","0.001","0.5419999957084656"
"418","16","0.5","10","categorical_crossentropy","softmax","Adadelta","0.01","0.5289999842643738"
"419","16","0.5","10","categorical_crossentropy","softmax","Adadelta","0.1","0.8379999995231628"
"420","16","0.5","10","categorical_crossentropy","softmax","Adam","0.0001","0.8790000081062317"
"421","16","0.5","10","categorical_crossentropy","softmax","Adam","0.001","0.8579999804496765"
"422","16","0.5","10","categorical_crossentropy","softmax","Adam","0.01","0.7599999904632568"
"423","16","0.5","10","categorical_crossentropy","softmax","Adam","0.1","0.5099999904632568"
"424","16","0.5","10","categorical_crossentropy","softmax","Adamax","0.0001","0.7549999952316284"
"425","16","0.5","10","categorical_crossentropy","softmax","Adamax","0.001","0.8899999856948853"
"426","16","0.5","10","categorical_crossentropy","softmax","Adamax","0.01","0.8519999980926514"
"427","16","0.5","10","categorical_crossentropy","softmax","Adamax","0.1","0.6620000004768372"
"428","16","0.5","10","categorical_crossentropy","softmax","Nadam","0.0001","0.8669999837875366"
"429","16","0.5","10","categorical_crossentropy","softmax","Nadam","0.001","0.8579999804496765"
"430","16","0.5","10","categorical_crossentropy","softmax","Nadam","0.01","0.6840000152587891"
"431","16","0.5","10","categorical_crossentropy","softmax","Nadam","0.1","0.5040000081062317"
"432","16","0.5","10","categorical_crossentropy","sigmoid","Adadelta","0.0001","0.5360000133514404"
"433","16","0.5","10","categorical_crossentropy","sigmoid","Adadelta","0.001","0.546999990940094"
"434","16","0.5","10","categorical_crossentropy","sigmoid","Adadelta","0.01","0.5709999799728394"
"435","16","0.5","10","categorical_crossentropy","sigmoid","Adadelta","0.1","0.828000009059906"
"436","16","0.5","10","categorical_crossentropy","sigmoid","Adam","0.0001","0.8759999871253967"
"437","16","0.5","10","categorical_crossentropy","sigmoid","Adam","0.001","0.8579999804496765"
"438","16","0.5","10","categorical_crossentropy","sigmoid","Adam","0.01","0.7820000052452087"
"439","16","0.5","10","categorical_crossentropy","sigmoid","Adam","0.1","0.5040000081062317"
"440","16","0.5","10","categorical_crossentropy","sigmoid","Adamax","0.0001","0.7480000257492065"
"441","16","0.5","10","categorical_crossentropy","sigmoid","Adamax","0.001","0.8859999775886536"
"442","16","0.5","10","categorical_crossentropy","sigmoid","Adamax","0.01","0.8529999852180481"
"443","16","0.5","10","categorical_crossentropy","sigmoid","Adamax","0.1","0.593999981880188"
"444","16","0.5","10","categorical_crossentropy","sigmoid","Nadam","0.0001","0.8669999837875366"
"445","16","0.5","10","categorical_crossentropy","sigmoid","Nadam","0.001","0.8500000238418579"
"446","16","0.5","10","categorical_crossentropy","sigmoid","Nadam","0.01","0.8209999799728394"
"447","16","0.5","10","categorical_crossentropy","sigmoid","Nadam","0.1","0.5059999823570251"
"448","16","0.5","15","binary_crossentropy","softmax","Adadelta","0.0001","0.48100000619888306"
"449","16","0.5","15","binary_crossentropy","softmax","Adadelta","0.001","0.4959999918937683"
"450","16","0.5","15","binary_crossentropy","softmax","Adadelta","0.01","0.5040000081062317"
"451","16","0.5","15","binary_crossentropy","softmax","Adadelta","0.1","0.8479999899864197"
"452","16","0.5","15","binary_crossentropy","softmax","Adam","0.0001","0.8830000162124634"
"453","16","0.5","15","binary_crossentropy","softmax","Adam","0.001","0.8529999852180481"
"454","16","0.5","15","binary_crossentropy","softmax","Adam","0.01","0.7260000109672546"
"455","16","0.5","15","binary_crossentropy","softmax","Adam","0.1","0.5040000081062317"
"456","16","0.5","15","binary_crossentropy","softmax","Adamax","0.0001","0.7820000052452087"
"457","16","0.5","15","binary_crossentropy","softmax","Adamax","0.001","0.8709999918937683"
"458","16","0.5","15","binary_crossentropy","softmax","Adamax","0.01","0.859000027179718"
"459","16","0.5","15","binary_crossentropy","softmax","Adamax","0.1","0.6779999732971191"
"460","16","0.5","15","binary_crossentropy","softmax","Nadam","0.0001","0.8849999904632568"
"461","16","0.5","15","binary_crossentropy","softmax","Nadam","0.001","0.8569999933242798"
"462","16","0.5","15","binary_crossentropy","softmax","Nadam","0.01","0.7329999804496765"
"463","16","0.5","15","binary_crossentropy","softmax","Nadam","0.1","0.5040000081062317"
"464","16","0.5","15","binary_crossentropy","sigmoid","Adadelta","0.0001","0.4690000116825104"
"465","16","0.5","15","binary_crossentropy","sigmoid","Adadelta","0.001","0.503000020980835"
"466","16","0.5","15","binary_crossentropy","sigmoid","Adadelta","0.01","0.5070000290870667"
"467","16","0.5","15","binary_crossentropy","sigmoid","Adadelta","0.1","0.8550000190734863"
"468","16","0.5","15","binary_crossentropy","sigmoid","Adam","0.0001","0.8880000114440918"
"469","16","0.5","15","binary_crossentropy","sigmoid","Adam","0.001","0.8510000109672546"
"470","16","0.5","15","binary_crossentropy","sigmoid","Adam","0.01","0.7300000190734863"
"471","16","0.5","15","binary_crossentropy","sigmoid","Adam","0.1","0.49000000953674316"
"472","16","0.5","15","binary_crossentropy","sigmoid","Adamax","0.0001","0.7850000262260437"
"473","16","0.5","15","binary_crossentropy","sigmoid","Adamax","0.001","0.875"
"474","16","0.5","15","binary_crossentropy","sigmoid","Adamax","0.01","0.8600000143051147"
"475","16","0.5","15","binary_crossentropy","sigmoid","Adamax","0.1","0.6589999794960022"
"476","16","0.5","15","binary_crossentropy","sigmoid","Nadam","0.0001","0.8960000276565552"
"477","16","0.5","15","binary_crossentropy","sigmoid","Nadam","0.001","0.8669999837875366"
"478","16","0.5","15","binary_crossentropy","sigmoid","Nadam","0.01","0.7350000143051147"
